product_id,product_name,main_category,rating_num,rating_count_num,sentiment_score,sentiment_label,sentiment_confidence,dominant_topic,topic_score,matched_topic_words,review_length_chars
B086WMSCN3,"boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery, IPX4, Bluetooth v5.0, Dual Tone Finish with Mic (Mysterious Blue)",Electronics,3.9,47521.0,0.3113995776646092,positive,0.12121212121212122,Product Quality & Durability,6,"quality, working",1096
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics,3.9,46399.0,1.3969077819782347,positive,0.12432432432432433,Price & Value,7,"money, worth, value, price",1259
B07VQGVL68,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),Home&Kitchen,3.9,44994.0,0.24806946917841693,positive,0.06153846153846154,Price & Value,2,"worth, price",432
B09X5C9VLK,"Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel blades, 1 Year Warranty (Black)",Home&Kitchen,3.8,44050.0,0.8017837257372732,positive,0.10714285714285714,Price & Value,6,"price, worth",408
B0756K5DYZ,Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar (White and Blue),Home&Kitchen,3.9,43070.0,0.3810003810005715,positive,0.11290322580645161,Compatibility & Usability,3,"working, easy",451
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics,3.8,40895.0,0.1649572197684645,positive,0.013605442176870748,Charging & Power,12,"battery, charge, charging, charger",1055
B077T3BG5L,Zebronics ZEB-KM2100 Multimedia USB Keyboard Comes with 114 Keys Including 12 Dedicated Multimedia Keys & with Rupee Key,Computers&Accessories,3.6,33735.0,0.44543540318737396,positive,0.11904761904761904,Price & Value,9,"money, cheap, price, value, affordable, budget",855
B00V9NHDI4,"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)",Home&Kitchen,3.9,32931.0,1.227881227029841,positive,0.15384615384615385,Charging & Power,4,"power, cable",893
B07VNFP3C2,"Prestige 1.5 Litre Kettle 1500-watts, Red",Home&Kitchen,3.9,31783.0,-0.079555728417573,neutral,0.06962025316455696,Product Quality & Durability,3,"damaged, quality, working",1129
B08D11DZ2W,"Boult Audio AirBass PowerBuds with Inbuilt Powerbank, 120H Total Playtime, IPX7 Fully Waterproof, Lightning Boult Type-C Fast Charging, Low Latency Gaming, TWS Earbuds with Pro+ Calling Mic (Black)",Electronics,3.7,28324.0,0.27553463612731627,positive,0.05219454329774614,Product Quality & Durability,15,"quality, working",5992
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",Electronics,3.6,25910.0,0.09407208683835973,neutral,0.061946902654867256,Delivery & Packaging,4,"box, refund, return, delivery",754
B09T39K9YL,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,3.9,25824.0,1.4345089214865172,positive,0.0835117773019272,Compatibility & Usability,17,"phone, fit, iphone, android, mobile",3357
B09T2WRLJJ,"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,3.9,25824.0,1.4345089214865172,positive,0.0835117773019272,Compatibility & Usability,17,"phone, fit, iphone, android, mobile",3357
B09T2S8X9C,"Redmi Note 11 Pro + 5G (Stealth Black, 8GB RAM, 256GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,3.9,25824.0,1.4345089214865172,positive,0.0835117773019272,Compatibility & Usability,17,"phone, fit, iphone, android, mobile",3357
B07DGD4Z4C,"Butterfly Jet Elite Mixer Grinder, 750W, 4 Jars (Grey)",Home&Kitchen,3.9,25340.0,0.769800358919501,positive,0.14814814814814814,Price & Value,4,"cheap, value, money",685
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories,3.9,24871.0,1.2977713690461004,positive,0.21052631578947367,Charging & Power,2,"usb, charging",274
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories,3.9,24871.0,1.2977713690461004,positive,0.21052631578947367,Charging & Power,2,"usb, charging",274
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories,3.9,24871.0,1.3333333333333333,positive,0.2222222222222222,Charging & Power,2,"usb, charging",250
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories,3.9,24870.0,1.0,positive,0.2222222222222222,Charging & Power,2,"usb, charging",250
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories,3.9,24870.0,1.0,positive,0.2222222222222222,Charging & Power,2,"usb, charging",250
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories,3.9,24870.0,1.3333333333333333,positive,0.2222222222222222,Charging & Power,2,"usb, charging",250
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)",Electronics,3.9,21797.0,1.1793237883215741,positive,0.14942528735632185,Compatibility & Usability,4,"works, phone, working",638
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)",Electronics,3.9,21796.0,1.0327955589886444,positive,0.16666666666666666,Charging & Power,2,"battery, power",443
B09V17S2BG,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Deep Blue)",Electronics,3.9,21796.0,1.0327955589886444,positive,0.16666666666666666,Charging & Power,2,"battery, power",443
B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",Electronics,3.9,21796.0,1.0327955589886444,positive,0.16666666666666666,Charging & Power,2,"battery, power",443
B07T5DKR5D,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Black)",Electronics,3.5,21764.0,1.2456821978060995,positive,0.15862068965517243,Product Quality & Durability,10,"quality, build, material, long, broken",1016
B08D9NDZ1Y,"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.",Computers&Accessories,3.5,21762.0,0.4295465639130129,positive,0.04783599088838269,Product Quality & Durability,5,"quality, working, stopped",3248
B08LPJZSSW,"DIGITEK® (DTR 260 GT) Gorilla Tripod/Mini 33 cm (13 Inch) Tripod for Mobile Phone with Phone Mount & Remote, Flexible Gorilla Stand for DSLR & Action Cameras",Electronics,3.9,21372.0,1.0264004785593346,positive,0.07407407407407407,Compatibility & Usability,6,"mobile, phone, easy, works",1751
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),MusicalInstruments,3.8,20218.0,-0.13143238630149706,negative,0.1017274472168906,Product Quality & Durability,9,"quality, damaged, working, durable",3588
B07YC8JHMB,"Aquasure From Aquaguard Amaze RO+UV+MTDS,7L storage water purifier,suitable for borewell,tanker,municipal water (Grey) from Eureka Forbes",Home&Kitchen,3.9,18497.0,-0.10721125348377948,neutral,0.05747126436781609,Product Quality & Durability,6,"working, defective, stopped, damaged",2392
B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",Electronics,3.6,18202.0,0.8926436853549036,positive,0.05976095617529881,Product Quality & Durability,9,"quality, long, working",3446
B0B5CGTBKV,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2(Caribbean Green)",Electronics,3.8,17833.0,1.5633022999873007,positive,0.09069212410501193,Price & Value,7,"price, budget, value, money, affordable",2780
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics,3.8,17833.0,1.5633022999873007,positive,0.09069212410501193,Price & Value,7,"price, budget, value, money, affordable",2780
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics,3.8,17831.0,1.5633022999873007,positive,0.09069212410501193,Price & Value,7,"price, budget, value, money, affordable",2780
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",Electronics,3.8,17831.0,1.5633022999873007,positive,0.09069212410501193,Price & Value,7,"price, budget, value, money, affordable",2780
B0B5D39BCD,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",Electronics,3.8,17831.0,1.5633022999873007,positive,0.09069212410501193,Price & Value,7,"price, budget, value, money, affordable",2780
B07WGPBXY9,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen,3.9,17424.0,0.9434563530497265,positive,0.12087912087912088,Compatibility & Usability,3,easy,634
B07KR5P3YD,Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1200 DPI - JUDWAA 750,Computers&Accessories,3.9,17348.0,0.6396021490668313,positive,0.09090909090909091,Price & Value,6,"value, money, worth, cheap",603
B08K4PSZ3V,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (Grey)",Electronics,3.8,16557.0,0.8111071056538127,positive,0.07894736842105263,Price & Value,8,"price, worth, expensive, cost, money",1015
B08K4RDQ71,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (White)",Electronics,3.8,16557.0,0.8111071056538127,positive,0.07894736842105263,Price & Value,8,"price, worth, expensive, cost, money",1015
B08K4PSZ3V,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (Grey)",Electronics,3.8,16557.0,0.8111071056538127,positive,0.07894736842105263,Price & Value,8,"price, worth, expensive, cost, money",1015
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Electronics,4.3,16299.0,-0.22645540682891913,negative,0.10256410256410256,Product Quality & Durability,1,quality,549
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),Electronics,4.3,16299.0,-0.22645540682891913,negative,0.10256410256410256,Product Quality & Durability,1,quality,549
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Electronics,4.3,16299.0,-0.22645540682891913,negative,0.10256410256410256,Product Quality & Durability,1,quality,549
B0883KDSXC,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),Home&Kitchen,3.9,16166.0,1.3228756555322951,positive,0.25,Product Quality & Durability,1,quality,218
B09YLWT89W,"Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),6L water purifier,8 stages purification,Suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen,4.0,16020.0,-0.200904052275602,negative,0.03377265238879736,Delivery & Packaging,17,"package, replacement, received, box, delivery",9109
B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",Computers&Accessories,3.9,15783.0,0.026640630772354096,neutral,0.029098651525904896,Charging & Power,60,"battery, power, charging, type, fast, port",10639
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),Home&Kitchen,3.8,15592.0,0.08006407690254357,neutral,0.10897435897435898,Product Quality & Durability,5,"working, stopped, quality",1053
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),Computers&Accessories,3.5,15295.0,0.7881104062391007,positive,0.08695652173913043,Charging & Power,6,"battery, power, fast",1139
B00MFPCY5C,GIZGA essentials Universal Silicone Keyboard Protector Skin for 15.6-inches Laptop (5 x 6 x 3 inches),Computers&Accessories,3.5,15233.0,0.539163866017192,positive,0.08139534883720931,Compatibility & Usability,5,"laptop, fit",595
B08SCCG9D4,"JBL Commercial CSLM20B Auxiliary Omnidirectional Lavalier Microphone with Battery for Content Creation, Voiceover/Dubbing, Recording (Black,Small)",Computers&Accessories,3.9,14969.0,0.41702882811414954,positive,0.15217391304347827,Compatibility & Usability,4,"works, working, phone",610
B09NR6G588,"Boult Audio ZCharge Bluetooth Wireless in Ear Earphones with Mic, 40H Playtime and Super Fast Charging, Environmental Noise Cancellation for Pro+ Calling and IPX5 Water Resistant (Black)",Electronics,3.8,14961.0,0.32141217326661253,positive,0.09504132231404959,Product Quality & Durability,7,"working, quality, stopped",1727
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",Home&Kitchen,3.9,14778.0,1.6397831834998458,positive,0.24444444444444444,Product Quality & Durability,1,quality,308
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",Home&Kitchen,3.9,14667.0,0.9016696346674322,positive,0.11382113821138211,Compatibility & Usability,4,"easy, fit, working",869
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,3.8,14648.0,0.880172458846704,positive,0.06324110671936758,Product Quality & Durability,3,"quality, long, sturdy",1754
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),Electronics,3.8,14629.0,0.3504998186163908,positive,0.05405405405405406,Compatibility & Usability,11,"device, connection, fit, phone, laptop",5575
B08H21B6V7,Nokia 150 (2020) (Cyan),Electronics,3.9,14266.0,1.52127765851133,positive,0.15714285714285714,Compatibility & Usability,6,"phone, easy, fit",898
B08CFJBZRK,Prestige IRIS Plus 750 watt mixer grinder,Home&Kitchen,3.8,14062.0,0.8029550685469661,positive,0.17105263157894737,Product Quality & Durability,1,quality,535
B00BN5SNF0,"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",Electronics,3.9,13971.0,0.0,neutral,0.05263157894736842,Charging & Power,7,"battery, charging, charger, charge",559
B00URH5E34,Inventis 5V 1.2W Portable Flexible USB LED Light Lamp (Colors may vary),Computers&Accessories,3.6,13572.0,0.565685424949238,positive,0.12,Product Quality & Durability,1,defective,356
B00935MD1C,"Prestige PRWO 1.8-2 700-Watts Delight Electric Rice Cooker with 2 Aluminium Cooking Pans - 1.8 Liters, White",Home&Kitchen,3.7,13406.0,0.3481553119113957,positive,0.12121212121212122,Charging & Power,2,"power, adapter",220
B00H47GVGY,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)",Home&Kitchen,3.6,13300.0,0.42008402520840293,positive,0.17647058823529413,Product Quality & Durability,1,long,342
B07RX42D3D,Tosaa T2STSR Sandwich Gas Toaster Regular (Black),Home&Kitchen,3.9,13127.0,0.6622661785325219,positive,0.15789473684210525,Product Quality & Durability,2,"sturdy, quality",387
B08FY4FG5X,"Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)",Electronics,3.9,13049.0,1.031860429266245,positive,0.06984667802385008,Product Quality & Durability,26,"quality, long, build, stopped, working, material, sturdy",4004
B09ND94ZRG,"Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Red)",Electronics,3.5,12966.0,-0.04822428221704121,neutral,0.07209302325581396,Product Quality & Durability,7,"quality, working, damaged, sturdy",2725
B08MCD9JFY,"Tygot 10 Inches Big LED Ring Light for Camera, Phone tiktok YouTube Video Shooting and Makeup, 10"" inch Ring Light with 7 Feet Long Foldable and Lightweight Tripod Stand",Electronics,3.8,12958.0,1.2375966910186262,positive,0.13924050632911392,Product Quality & Durability,2,quality,571
B078HG2ZPS,"Butterfly Smart Wet Grinder, 2L (White) with Coconut Scrapper Attachment, Output - 150 W, Input 260 W",Home&Kitchen,3.9,12837.0,1.135549947915338,positive,0.23684210526315788,Price & Value,2,"budget, price",245
B09Y5MP7C4,"Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic, 30-Hours of Playtime, Instacharge, 13Mm Driver and Hyper Sync (Charcoal Black)",Electronics,3.9,12452.0,0.31311214554257477,positive,0.10588235294117647,Product Quality & Durability,5,"quality, working",1778
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,Computers&Accessories,3.4,12185.0,0.6882472016116853,positive,0.07602339181286549,Product Quality & Durability,4,"quality, damaged, working",1191
B08YDFX7Y1,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB",Computers&Accessories,3.5,11827.0,0.795495128834866,positive,0.1015625,Price & Value,3,"value, money, price",838
B08HLZ28QC,Oakter Mini UPS for 12V WiFi Router Broadband Modem | Backup Upto 4 Hours | WiFi Router UPS Power Backup During Power Cuts | UPS for 12V Router Broadband Modem | Current Surge & Deep Discharge Protection,Computers&Accessories,4.1,11716.0,-0.21677749238102997,negative,0.06954887218045112,Compatibility & Usability,10,"working, easy, connection, device",3719
B009DA69W6,KENT Gold Optima Gravity Water Purifier (11016) | UF Technology Based | Non-Electric & Chemical Free | Counter Top | 10L Storage | White,Home&Kitchen,3.6,11456.0,0.4886777774252209,positive,0.11940298507462686,Compatibility & Usability,2,"easy, fit",469
B07FL3WRX5,"Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder, Blender, Chopper, Juicer | 400W Powerful motor | SS Blades | 4 Unbreakable Jars | 2 Years Warranty | Online Recipe Book By Chef Sanjeev Kapoor | Black",Home&Kitchen,3.7,11217.0,1.1760704751213287,positive,0.09578544061302682,Compatibility & Usability,7,"easy, works",1710
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers&Accessories,3.8,11213.0,0.0,neutral,0.109375,Compatibility & Usability,8,"mobile, device, working, connection, fit, connect",915
B09PL79D2X,"boAt Airdopes 181 in-Ear True Wireless Earbuds with ENx  Tech, Beast  Mode(Low Latency Upto 60ms) for Gaming, with Mic, ASAP  Charge, 20H Playtime, Bluetooth v5.2, IPX4 & IWP (Cool Grey)",Electronics,3.8,11015.0,1.0669301387385288,positive,0.11462450592885376,Product Quality & Durability,16,"quality, build, long, sturdy, lasting",3623
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen,3.9,11004.0,1.649915822768611,positive,0.3888888888888889,Price & Value,2,"worth, money",111
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",Electronics,3.7,10962.0,0.4622501635210242,positive,0.1282051282051282,Product Quality & Durability,2,"working, quality",839
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",Electronics,3.7,10962.0,0.4622501635210242,positive,0.1282051282051282,Product Quality & Durability,2,"working, quality",839
B0814ZY6FP,"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",Electronics,3.8,10751.0,0.23570226039551584,positive,0.15432098765432098,Charging & Power,11,"charging, port, charge, cable, charger, battery",1170
B088Z1YWBC,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black",Electronics,3.9,10480.0,1.1419771076984733,positive,0.041117145073700546,Price & Value,14,"price, value, money, expensive, cheap, cost, budget",9521
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories,3.6,10134.0,0.9494253265550826,positive,0.11267605633802817,Compatibility & Usability,2,"working, easy",502
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories,3.6,10134.0,0.9494253265550826,positive,0.11267605633802817,Compatibility & Usability,2,"working, easy",502
